balls,strikes,game_year,batter,pitch_number,at_bat_number,home_score,away_score,on_3b,on_2b,on_1b,outs_when_up,if_fielding_alignment_Infield shift,if_fielding_alignment_Standard,if_fielding_alignment_Strategic,of_fielding_alignment_Extreme outfield shift,of_fielding_alignment_Standard,of_fielding_alignment_Strategic,pitch_bin
0,1,2012,425549,2,68,2,9,0.0,501983.0,0.0,1,0,0,0,0,0,0,0
2,1,2012,516782,4,49,2,5,0.0,0.0,425549.0,0,0,0,0,0,0,0,0
0,0,2012,425549,1,68,2,9,0.0,501983.0,0.0,1,0,0,0,0,0,0,1
0,1,2012,501983,2,67,2,9,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,2,2012,543281,3,66,2,9,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,1,2012,543281,2,66,2,9,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2012,543281,1,66,2,9,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,434540,1,62,2,9,0.0,459991.0,0.0,2,0,0,0,0,0,0,0
1,2,2012,502374,4,61,2,9,0.0,459991.0,0.0,1,0,0,0,0,0,0,0
1,1,2012,502374,3,61,2,9,0.0,459991.0,0.0,1,0,0,0,0,0,0,0
1,0,2012,502374,2,61,2,9,0.0,459991.0,0.0,1,0,0,0,0,0,0,0
0,0,2012,502374,1,61,2,9,0.0,459991.0,0.0,1,0,0,0,0,0,0,1
1,1,2012,459991,3,60,2,9,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2012,501983,1,67,2,9,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,1,2012,459991,2,60,2,9,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,1,2012,501983,3,67,2,9,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,1,2012,516782,2,69,3,9,0.0,0.0,425549.0,1,0,0,0,0,0,0,1
0,2,2012,502374,3,37,2,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,0,2012,434540,2,16,0,1,459991.0,0.0,0.0,1,0,0,0,0,0,0,1
2,2,2012,502374,6,15,0,1,0.0,459991.0,0.0,0,0,0,0,0,0,0,0
2,2,2012,502374,5,15,0,1,0.0,459991.0,0.0,0,0,0,0,0,0,0,0
1,2,2012,502374,4,15,0,1,0.0,459991.0,0.0,0,0,0,0,0,0,0,0
1,1,2012,502374,3,15,0,1,0.0,459991.0,0.0,0,0,0,0,0,0,0,0
0,1,2012,502374,2,15,0,1,0.0,459991.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,502374,1,15,0,1,0.0,459991.0,0.0,0,0,0,0,0,0,0,1
1,2,2012,459991,5,14,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,2,2012,459991,4,14,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,2,2012,459991,3,14,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2012,434540,1,16,0,1,459991.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2012,457705,3,9,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2012,476883,1,8,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2012,516782,1,7,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2012,516782,2,7,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,2,2012,516782,3,7,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,2,2012,516782,4,7,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,1,2012,434540,2,41,2,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2012,476883,2,8,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2012,457705,1,9,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,0,2012,457705,2,9,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,2,2012,476883,3,8,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2012,516782,1,26,1,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
2,1,2012,457705,4,9,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,1,2012,434540,3,16,0,1,459991.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2012,459991,1,14,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,474568,1,24,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2012,502374,4,37,2,5,0.0,0.0,0.0,2,0,0,0,0,0,0,0
2,2,2012,476883,5,34,1,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2012,543281,1,17,1,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,1,2012,502374,2,37,2,5,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2012,502374,1,37,2,5,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,2,2012,459991,3,36,2,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,1,2012,459991,2,36,2,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2012,459991,1,36,2,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,1,2012,457705,2,35,1,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2012,457705,1,35,1,5,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,2,2012,476883,6,34,1,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,1,2012,474568,3,24,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2012,457705,3,35,1,5,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,2,2012,476883,4,34,1,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2012,434540,1,41,2,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,1,2012,459991,2,14,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2012,474568,2,24,1,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,434643,1,25,1,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,1,2012,516782,2,26,1,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,1,2012,434643,2,25,1,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,2,2012,516782,4,26,1,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2012,476883,1,34,1,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2012,476883,2,34,1,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2012,476883,3,34,1,5,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2012,516782,3,26,1,2,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,1,2012,467055,2,38,0,1,0.0,434636.0,340192.0,2,0,0,0,0,0,0,1
0,0,2012,457763,1,39,0,2,340192.0,0.0,467055.0,2,0,0,0,0,0,0,1
3,2,2012,518516,6,35,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2012,467055,3,38,0,1,0.0,434636.0,340192.0,2,0,0,0,0,0,0,1
0,0,2012,467055,1,38,0,1,0.0,434636.0,340192.0,2,0,0,0,0,0,0,1
0,0,2012,434636,1,36,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,2,2012,435078,4,29,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,2,2012,434636,3,36,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,1,2012,434636,2,36,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2012,340192,1,37,0,1,0.0,0.0,434636.0,2,0,0,0,0,0,0,1
0,1,2012,457763,2,39,0,2,340192.0,0.0,467055.0,2,0,0,0,0,0,0,0
1,1,2012,453923,3,34,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,1,2012,474832,2,30,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,2,2012,518516,3,35,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,1,2012,518516,2,35,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2012,518516,1,35,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,2,2012,453923,5,34,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2012,453923,4,34,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,1,2012,453923,2,34,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2012,453923,1,34,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2012,474832,5,30,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,0
1,2,2012,474832,4,30,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,1,2012,474832,3,30,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,0
2,2,2012,518516,5,35,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,2,2012,518516,4,35,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2012,457763,3,39,0,2,340192.0,0.0,467055.0,2,0,0,0,0,0,0,0
0,1,2012,340192,2,54,0,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2012,452254,1,44,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,2,2012,457763,4,39,0,2,340192.0,0.0,467055.0,2,0,0,0,0,0,0,0
0,0,2012,434636,1,53,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,1,2012,518516,2,52,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2012,518516,3,52,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,2,2012,518516,4,52,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2,2,2012,518516,5,52,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,474832,1,30,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,1,2012,434636,2,53,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,1,2012,434636,3,53,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,2,2012,434636,4,53,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,2,2012,453923,3,47,0,2,0.0,0.0,435078.0,2,0,0,0,0,0,0,1
0,2,2012,434636,4,36,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2012,518516,1,52,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,1,2012,453923,2,47,0,2,0.0,0.0,435078.0,2,0,0,0,0,0,0,1
0,0,2012,453923,1,47,0,2,0.0,0.0,435078.0,2,0,0,0,0,0,0,0
2,2,2012,474832,7,46,0,2,0.0,0.0,435078.0,1,0,0,0,0,0,0,0
1,2,2012,474832,6,46,0,2,0.0,0.0,435078.0,1,0,0,0,0,0,0,0
1,2,2012,474832,5,46,0,2,0.0,0.0,435078.0,1,0,0,0,0,0,0,0
1,2,2012,474832,4,46,0,2,0.0,0.0,435078.0,1,0,0,0,0,0,0,1
1,0,2012,474832,2,46,0,2,0.0,0.0,435078.0,1,0,0,0,0,0,0,1
0,0,2012,474832,1,46,0,2,0.0,0.0,435078.0,1,0,0,0,0,0,0,1
0,0,2012,435078,1,45,0,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,1,2012,452254,2,44,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2012,340192,1,54,0,2,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,1,2012,452254,3,44,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,1,2012,452254,4,44,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2012,474832,3,46,0,2,0.0,0.0,435078.0,1,0,0,0,0,0,0,1
1,1,2012,434636,3,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,2,2012,457763,3,4,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,1,2012,474832,2,10,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,2,2012,474832,3,10,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2012,474832,1,10,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,0
1,1,2012,435078,3,9,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,2,2012,452254,3,28,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2012,435078,2,9,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2012,435078,1,9,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,2,2012,452254,6,8,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,2,2012,452254,5,8,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2012,452254,3,8,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2012,474832,4,10,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,0
1,0,2012,452254,2,8,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2012,452254,4,8,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2012,457763,2,4,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2012,340192,1,2,0,0,0.0,434636.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,434636,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,457763,1,4,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,2,2012,435078,3,29,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,2,2012,434636,4,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,0,2012,434636,2,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,467055,1,3,0,0,434636.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2012,467055,2,3,0,0,434636.0,0.0,0.0,1,0,0,0,0,0,0,1
2,0,2012,467055,3,3,0,0,434636.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2012,452254,1,8,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2012,467055,2,23,0,1,0.0,0.0,340192.0,0,0,0,0,0,0,0,1
1,2,2012,434636,5,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,1,2012,518516,2,17,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2012,518516,1,17,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2012,453923,1,16,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,435078,1,29,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,2,2012,457763,5,24,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,0
1,2,2012,457763,4,24,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,2,2012,457763,3,24,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,1,2012,457763,2,24,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2012,457763,1,24,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,0
1,2,2012,467055,4,23,0,1,0.0,0.0,340192.0,0,0,0,0,0,0,0,1
0,2,2012,467055,3,23,0,1,0.0,0.0,340192.0,0,0,0,0,0,0,0,1
0,0,2012,467055,1,23,0,1,0.0,0.0,340192.0,0,0,0,0,0,0,0,0
0,1,2012,452254,2,28,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,452254,1,28,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2012,340192,6,22,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,2,2012,340192,5,22,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,2,2012,434636,4,18,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,0
1,1,2012,340192,3,22,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,0,2012,340192,2,22,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,2,2012,340192,4,22,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,1,2012,518516,3,17,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,1,2012,434636,3,18,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,0,2012,434636,2,18,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2012,434636,1,18,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2012,340192,1,22,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2012,435078,2,29,0,1,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2012,150324,1,50,7,2,0.0,456781.0,0.0,2,0,0,0,0,0,0,0
0,2,2012,491676,3,47,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2012,456781,2,48,7,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,1,2012,448605,2,38,6,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,1,2012,408314,2,49,7,2,0.0,0.0,456781.0,1,0,0,0,0,0,0,0
0,1,2012,491676,2,47,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2012,408314,1,49,7,2,0.0,0.0,456781.0,1,0,0,0,0,0,0,1
2,2,2012,456781,5,48,7,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2,1,2012,456781,4,48,7,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,0,2012,456781,3,48,7,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,2,2012,453281,4,41,6,2,0.0,407833.0,0.0,2,0,0,0,0,0,0,0
2,2,2012,453281,6,41,6,2,0.0,407833.0,0.0,2,0,0,0,0,0,0,1
0,0,2012,491676,1,47,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2012,453281,5,41,6,2,0.0,407833.0,0.0,2,0,0,0,0,0,0,1
0,2,2012,453281,3,41,6,2,0.0,407833.0,0.0,2,0,0,0,0,0,0,1
0,0,2012,453281,1,41,6,2,0.0,407833.0,0.0,2,0,0,0,0,0,0,1
1,0,2012,430906,2,40,6,2,0.0,0.0,407833.0,1,0,0,0,0,0,0,0
0,0,2012,430906,1,40,6,2,0.0,0.0,407833.0,1,0,0,0,0,0,0,1
0,1,2012,453281,2,41,6,2,0.0,407833.0,0.0,2,0,0,0,0,0,0,1
0,1,2012,407833,2,39,6,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2012,456781,1,48,7,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2012,519317,1,54,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2012,519128,1,62,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2012,519317,2,54,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,407833,1,39,6,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,2,2012,456781,3,64,7,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
2,0,2012,430906,3,57,7,2,0.0,0.0,407833.0,2,0,0,0,0,0,0,1
0,2,2012,448605,3,38,6,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2012,456781,2,64,7,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2012,456781,1,64,7,2,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2012,491676,1,63,7,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,2,2012,519128,4,62,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,1,2012,519128,3,62,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,0,2012,430906,2,57,7,2,0.0,0.0,407833.0,2,0,0,0,0,0,0,1
1,0,2012,519128,2,62,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,407833,1,56,7,2,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2012,430906,1,57,7,2,0.0,0.0,407833.0,2,0,0,0,0,0,0,1
3,0,2012,407833,4,56,7,2,0.0,0.0,0.0,2,0,0,0,0,0,0,1
2,0,2012,407833,3,56,7,2,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,0,2012,407833,2,56,7,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
2,0,2012,448605,3,55,7,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2012,448605,2,55,7,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2012,448605,1,55,7,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,1,2012,519317,3,54,7,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,1,2012,430906,4,57,7,2,0.0,0.0,407833.0,2,0,0,0,0,0,0,1
0,2,2012,408314,3,49,7,2,0.0,0.0,456781.0,1,0,0,0,0,0,0,0
1,0,2012,150324,2,50,7,2,0.0,456781.0,0.0,2,0,0,0,0,0,0,1
2,2,2012,448605,5,15,4,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,2,2012,430906,3,17,4,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2012,519317,1,14,4,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,2,2012,435178,3,23,5,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,0,2012,407833,3,16,4,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2012,407833,2,16,4,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2012,407833,1,16,4,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,1,2012,448605,4,15,4,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,0,2012,448605,3,15,4,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2012,448605,2,15,4,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,2,2012,430906,4,17,4,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
1,0,2012,150324,2,4,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,1,2012,408314,2,3,0,0,491676.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2012,408314,1,3,0,0,491676.0,0.0,0.0,1,0,0,0,0,0,0,0
1,1,2012,456781,3,2,0,0,0.0,491676.0,0.0,0,0,0,0,0,0,0,1
0,1,2012,456781,2,2,0,0,0.0,491676.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,456781,1,2,0,0,0.0,491676.0,0.0,0,0,0,0,0,0,0,1
0,1,2012,491676,2,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,448605,1,15,4,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2012,491676,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2012,430906,2,17,4,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2012,150324,1,4,0,1,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,1,2012,150324,3,33,6,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2012,430906,1,17,4,2,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,1,2012,519317,3,34,6,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
1,2,2012,448605,4,38,6,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,2,2012,456781,4,25,5,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2012,435178,1,23,5,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,448605,1,38,6,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,0,2012,519317,2,34,6,2,0.0,0.0,0.0,2,0,0,0,0,0,0,0
0,0,2012,519317,1,34,6,2,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,1,2012,435178,2,23,5,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,1,2012,150324,4,33,6,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
1,0,2012,150324,2,33,6,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2012,150324,1,33,6,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,0,2012,408314,1,32,6,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2,2,2012,150324,5,33,6,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,2,2012,456781,3,25,5,2,0.0,0.0,0.0,2,0,0,0,0,0,0,1
1,0,2012,519317,2,14,4,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,1,2012,456781,2,25,5,2,0.0,0.0,0.0,2,0,0,0,0,0,0,1
0,0,2012,456781,1,25,5,2,0.0,0.0,491676.0,1,0,0,0,0,0,0,0
3,2,2012,491676,6,24,5,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,2,2012,491676,5,24,5,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
2,1,2012,491676,4,24,5,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
2,0,2012,491676,3,24,5,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
1,0,2012,491676,2,24,5,2,0.0,0.0,0.0,1,0,0,0,0,0,0,0
0,0,2012,491676,1,24,5,2,0.0,0.0,0.0,1,0,0,0,0,0,0,1
0,2,2012,457708,3,35,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,457708,1,35,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,2,2012,518653,3,30,0,2,467827.0,150348.0,431094.0,1,0,0,0,0,0,0,0
0,1,2012,457708,2,35,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,0,2012,518653,1,30,0,2,467827.0,150348.0,431094.0,1,0,0,0,0,0,0,1
0,0,2012,431094,1,29,0,2,467827.0,150348.0,0.0,1,0,0,0,0,0,0,1
2,0,2012,431094,3,29,0,2,467827.0,150348.0,0.0,1,0,0,0,0,0,0,0
1,0,2012,431094,2,29,0,2,467827.0,150348.0,0.0,1,0,0,0,0,0,0,0
1,2,2012,502671,5,19,0,0,0.0,431094.0,518653.0,2,0,0,0,0,0,0,0
1,2,2012,453178,4,28,0,2,0.0,467827.0,150348.0,0,0,0,0,0,0,0,1
3,0,2012,431094,4,29,0,2,467827.0,150348.0,0.0,1,0,0,0,0,0,0,0
0,1,2012,518653,2,30,0,2,467827.0,150348.0,431094.0,1,0,0,0,0,0,0,0
0,1,2012,453178,2,28,0,2,0.0,467827.0,150348.0,0,0,0,0,0,0,0,1
0,0,2012,455759,1,25,0,0,0.0,471083.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,150348,1,27,0,2,0.0,467827.0,0.0,0,0,0,0,0,0,0,1
2,1,2012,467827,4,26,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
1,1,2012,467827,3,26,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
0,1,2012,467827,2,26,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,467827,1,26,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
2,2,2012,455759,5,25,0,0,0.0,471083.0,0.0,0,0,0,0,0,0,0,0
2,1,2012,455759,4,25,0,0,0.0,471083.0,0.0,0,0,0,0,0,0,0,1
1,0,2012,455759,2,25,0,0,0.0,471083.0,0.0,0,0,0,0,0,0,0,1
0,0,2012,471083,1,24,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
1,2,2012,457708,4,35,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0
2,2,2012,457708,5,35,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,1
